Time,Temperature (°C)_wrf,Wind Speed (m/s)_wrf,Wind Direction (°)_wrf
1/16/2019 2:00,25.571075,3.3789935,236.89026
1/16/2019 3:00,25.499146,3.1057777,234.88051
1/16/2019 4:00,25.54367,2.8018298,234.87009
1/16/2019 5:00,25.695068,2.9379084,228.10048
1/16/2019 6:00,25.18161,1.399683,213.82477
1/16/2019 7:00,25.23108,2.3834085,223.76848
1/16/2019 8:00,25.443817,4.1332064,224.79858
1/16/2019 9:00,25.31842,3.7813628,222.20987
1/16/2019 10:00,25.106049,3.9117336,224.98277
1/16/2019 11:00,25.038849,3.566639,224.99554
1/16/2019 12:00,25.25592,3.3280897,225.70212
1/16/2019 13:00,26.814392,4.50184,221.42604
1/16/2019 14:00,28.075317,4.9689794,222.59457
1/16/2019 15:00,29.033447,5.070121,218.74387
1/16/2019 16:00,29.500153,5.3945003,220.68683
1/16/2019 17:00,29.66867,5.4783816,224.6754
1/16/2019 18:00,29.567444,5.6230016,227.19069
1/16/2019 19:00,29.206177,5.5119715,228.86917
1/16/2019 20:00,28.729004,5.3000875,230.80803
1/16/2019 21:00,27.994537,4.965902,231.95053
1/16/2019 22:00,26.790619,4.505011,234.49933
1/16/2019 23:00,25.796387,3.7170272,242.12268
1/17/2019 0:00,25.520752,3.745157,244.79684
1/17/2019 1:00,25.367767,3.0489378,240.71344
1/17/2019 2:00,25.246826,3.2835288,241.42572
1/17/2019 3:00,25.17279,3.6299517,240.4436
1/17/2019 4:00,25.134247,3.5169885,241.30072
1/17/2019 5:00,25.117218,2.5580862,236.57042
1/17/2019 6:00,25.097992,2.4200416,232.13799
1/17/2019 7:00,25.122955,2.9196248,229.36491
1/17/2019 8:00,25.337646,3.9308789,225.97533
1/17/2019 9:00,25.55835,4.2111325,224.32182
1/17/2019 10:00,25.449493,3.021464,226.27005
1/17/2019 11:00,25.257538,2.7275274,226.28746
1/17/2019 12:00,25.570068,2.9803586,227.60811
1/17/2019 13:00,27.575531,3.4055054,219.90839
1/17/2019 14:00,28.874725,3.847241,219.98271
1/17/2019 15:00,29.559845,4.6074014,219.82346
1/17/2019 16:00,30.006927,4.8598685,221.17041
1/17/2019 17:00,30.15625,5.1007075,223.87993
1/17/2019 18:00,30.082428,5.3034387,225.34514
1/17/2019 19:00,29.799683,5.24269,228.4013
