Time,Temperature (°C)_wrf,Wind Speed (m/s)_wrf,Wind Direction (°)_wrf
1/12/2019 3:00,12.884552,0.51641124,170.67151
1/12/2019 4:00,12.542938,1.113238,257.22888
1/12/2019 5:00,12.0138855,1.9315207,256.4455
1/12/2019 6:00,11.949341,1.1186497,236.63098
1/12/2019 7:00,11.682007,1.4686784,258.94153
1/12/2019 8:00,11.22522,2.2216992,256.2495
1/12/2019 9:00,10.194183,2.3250597,254.22575
1/12/2019 10:00,10.720978,3.1308575,244.44652
1/12/2019 11:00,10.477966,2.4237378,256.18262
1/12/2019 12:00,10.44339,1.8111143,269.33365
1/12/2019 13:00,11.918213,3.0548117,244.36072
1/12/2019 14:00,13.9895935,2.7193797,239.77472
1/12/2019 15:00,15.899506,1.2252989,224.60803
1/12/2019 16:00,17.105774,2.0801044,164.34814
1/12/2019 17:00,18.176605,3.213449,142.07501
1/12/2019 18:00,17.43399,3.6876185,133.66724
1/12/2019 19:00,18.114899,3.8614864,138.93298
1/12/2019 20:00,16.450104,3.9964926,144.73615
1/12/2019 21:00,15.497528,3.8041677,141.23932
1/12/2019 22:00,14.403931,2.759868,122.89404
1/12/2019 23:00,13.915039,1.8815017,119.95102
1/13/2019 0:00,13.319855,2.1420405,127.03769
1/13/2019 1:00,13.115448,1.7803208,141.58167
1/13/2019 2:00,12.576752,0.615077,247.13647
1/13/2019 3:00,12.485504,1.5301436,262.756
1/13/2019 4:00,12.310486,1.1908003,259.34595
1/13/2019 5:00,11.016693,1.278399,270.43335
1/13/2019 6:00,11.625732,1.4945295,276.09106
1/13/2019 7:00,10.502167,1.4620347,294.98846
1/13/2019 8:00,10.954193,0.45156643,243.50717
1/13/2019 9:00,10.247253,0.67217106,258.06168
1/13/2019 10:00,9.483673,1.5277582,277.92764
1/13/2019 11:00,8.88327,1.7110904,180.16656
1/13/2019 12:00,10.275299,2.688343,246.84529
1/13/2019 13:00,12.190521,3.4460764,244.2391
1/13/2019 14:00,13.709961,2.5792823,245.10701
1/13/2019 15:00,15.346924,1.6767975,211.33713
1/13/2019 16:00,16.177582,1.133119,174.51794
1/13/2019 17:00,17.450928,2.937744,154.97314
1/13/2019 18:00,17.26529,2.9810765,167.3067
1/13/2019 19:00,16.65976,1.7086056,187.06609
1/13/2019 20:00,16.793,2.4141521,137.82104
1/13/2019 21:00,15.598694,3.471001,141.28336
1/13/2019 22:00,14.55545,2.4896855,139.02051
1/13/2019 23:00,13.162659,3.5238311,140.04807
1/14/2019 0:00,11.8671875,1.9294534,133.20282
1/14/2019 1:00,12.062439,1.9114416,290.73132
1/14/2019 2:00,10.774292,2.1569936,284.507
1/14/2019 3:00,10.773041,1.9365611,252.58737
1/14/2019 4:00,9.612427,2.2674835,270.24197
1/14/2019 5:00,9.68045,1.481331,253.13968
1/14/2019 6:00,8.891693,1.9662088,266.44263
1/14/2019 7:00,8.768982,2.3079677,264.54565
1/14/2019 8:00,8.233887,2.0093498,264.55502
1/14/2019 9:00,8.551361,1.7184091,262.9798
1/14/2019 10:00,8.81485,3.1675787,244.05568
1/14/2019 11:00,8.751587,3.1292417,244.26938
1/14/2019 12:00,9.809692,2.178616,263.58636
1/14/2019 13:00,12.512054,2.1400013,240.19211
1/14/2019 14:00,14.391632,1.2685813,204.23213
1/14/2019 15:00,15.602539,0.86846477,179.52802
1/14/2019 16:00,17.32965,3.7602115,131.52603
1/14/2019 17:00,18.255829,4.914883,143.182
1/14/2019 18:00,18.426025,4.0027065,150.5025
1/14/2019 19:00,18.454895,3.6833825,147.337
1/14/2019 20:00,18.36972,3.2591333,147.57959
1/14/2019 21:00,17.644928,4.125693,148.1488
1/14/2019 22:00,15.681824,3.4077742,144.61783
1/14/2019 23:00,13.172119,2.0301597,134.116
1/15/2019 0:00,12.522369,2.6095068,132.83893
1/15/2019 1:00,12.181976,0.5721653,310.07126
1/15/2019 2:00,11.152496,1.2231368,160.25446
1/15/2019 3:00,9.979828,1.9587185,275.47974
1/15/2019 4:00,10.064301,1.3300505,268.80063
1/15/2019 5:00,8.974365,2.0276158,259.46024
1/15/2019 6:00,8.453278,2.0822115,263.63376
1/15/2019 7:00,8.163849,2.1422806,265.35934
1/15/2019 8:00,7.588043,2.2858057,259.8483
1/15/2019 9:00,7.4128723,2.0321867,262.8948
1/15/2019 10:00,7.3128967,1.5559739,266.13525
1/15/2019 11:00,6.9891357,2.413404,288.43307
1/15/2019 12:00,8.81427,1.9688631,270.4006
1/15/2019 13:00,11.452667,1.1430328,239.33531
1/15/2019 14:00,13.0937805,0.8245244,192.86514
1/15/2019 15:00,14.877411,1.5008032,143.70032
1/15/2019 16:00,16.41565,3.0656404,123.45697
1/15/2019 17:00,17.62265,3.3851817,125.24185
1/15/2019 18:00,18.446869,3.0187397,129.34103
1/15/2019 19:00,17.869171,2.4877164,148.02148
1/15/2019 20:00,18.432709,3.366746,138.70163
1/15/2019 21:00,18.029236,2.1751122,145.74838
1/15/2019 22:00,16.485046,3.280626,140.2349
1/15/2019 23:00,13.666107,2.4747295,130.36615
1/16/2019 0:00,12.243286,1.3414541,108.91153
1/16/2019 1:00,11.897766,1.0202105,324.56488
1/16/2019 2:00,11.302856,0.53136086,11.025238
1/16/2019 3:00,10.380707,1.7321469,275.54205
1/16/2019 4:00,9.862518,1.6618023,273.67267
1/16/2019 5:00,9.857269,1.601905,201.02559
1/16/2019 6:00,9.149506,2.0530074,252.16882
1/16/2019 7:00,8.36441,2.1709754,264.5498
1/16/2019 8:00,7.939514,2.4495199,259.8571
1/16/2019 9:00,8.104767,2.2698743,151.7334
1/16/2019 10:00,7.890167,1.3731518,267.31607
1/16/2019 11:00,7.9214783,0.16133556,346.07504
1/16/2019 12:00,9.412018,1.4414048,249.94397
1/16/2019 13:00,11.707794,1.0755563,221.75218
1/16/2019 14:00,12.642639,2.1136465,233.26219
1/16/2019 15:00,13.689911,0.82437277,141.29987
1/16/2019 16:00,14.820892,2.314143,161.02563
1/16/2019 17:00,16.575256,2.8579473,164.79181
1/16/2019 18:00,17.379547,2.6931076,146.5311
1/16/2019 19:00,17.825562,2.7340307,152.43945
1/16/2019 20:00,17.93631,2.771645,160.23169
1/16/2019 21:00,17.341736,3.7638032,164.58502
1/16/2019 22:00,16.360199,2.5456593,154.45282
1/16/2019 23:00,14.165802,2.7772315,144.9885
1/17/2019 0:00,13.323151,2.2689006,122.5531
1/17/2019 1:00,12.758453,0.32841006,238.72162
1/17/2019 2:00,10.853729,1.6915193,298.95898
1/17/2019 3:00,10.561279,1.9973873,280.7388
1/17/2019 4:00,10.316193,2.1320276,238.04503
1/17/2019 5:00,9.914368,2.5624158,253.10771
1/17/2019 6:00,9.883575,2.280419,248.44913
1/17/2019 7:00,8.992218,2.0234203,242.95593
1/17/2019 8:00,8.689545,2.2673876,233.65845
1/17/2019 9:00,8.9028015,1.6557369,218.89107
1/17/2019 10:00,8.655304,1.6490265,184.4384
1/17/2019 11:00,8.121246,1.4964062,273.6478
1/17/2019 12:00,9.672028,2.6647096,244.63443
1/17/2019 13:00,12.132477,0.9015479,193.85223
1/17/2019 14:00,13.938385,1.3166534,208.25252
1/17/2019 15:00,15.2864685,2.5010962,140.02179
1/17/2019 16:00,16.88327,3.3435311,142.52368
